Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,388,Tomatoes,1971,1971,hg/ha,1006364,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,388,Tomatoes,1972,1972,hg/ha,1107000,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,388,Tomatoes,1973,1973,hg/ha,1199000,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,388,Tomatoes,1974,1974,hg/ha,1219000,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,388,Tomatoes,1975,1975,hg/ha,1228000,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,388,Tomatoes,1976,1976,hg/ha,1304000,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,388,Tomatoes,1977,1977,hg/ha,1394444,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,388,Tomatoes,1978,1978,hg/ha,1436667,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,388,Tomatoes,1979,1979,hg/ha,1593333,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,388,Tomatoes,1980,1980,hg/ha,1497090,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,388,Tomatoes,1981,1981,hg/ha,1512758,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,388,Tomatoes,1982,1982,hg/ha,1570479,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,388,Tomatoes,1983,1983,hg/ha,1602981,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,388,Tomatoes,1984,1984,hg/ha,1759891,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,388,Tomatoes,1985,1985,hg/ha,1796089,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,388,Tomatoes,1986,1986,hg/ha,1858557,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,388,Tomatoes,1987,1987,hg/ha,2014041,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,388,Tomatoes,1988,1988,hg/ha,2137255,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,388,Tomatoes,1989,1989,hg/ha,2282521,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,388,Tomatoes,1990,1990,hg/ha,2390948,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,388,Tomatoes,1991,1991,hg/ha,2469604,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,388,Tomatoes,1992,1992,hg/ha,2651549,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,388,Tomatoes,1993,1993,hg/ha,2838641,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,388,Tomatoes,1994,1994,hg/ha,2899890,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,388,Tomatoes,1995,1995,hg/ha,2862500,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,388,Tomatoes,1996,1996,hg/ha,3900000,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,388,Tomatoes,1997,1997,hg/ha,3833333,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,388,Tomatoes,1998,1998,hg/ha,3630000,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,388,Tomatoes,1999,1999,hg/ha,3976667,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,388,Tomatoes,2000,2000,hg/ha,3770000,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,388,Tomatoes,2001,2001,hg/ha,2098077,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,388,Tomatoes,2002,2002,hg/ha,2102083,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,388,Tomatoes,2003,2003,hg/ha,4268889,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,388,Tomatoes,2004,2004,hg/ha,4120526,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,388,Tomatoes,2005,2005,hg/ha,4186316,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,388,Tomatoes,2006,2006,hg/ha,4205000,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,388,Tomatoes,2007,2007,hg/ha,4018779,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,388,Tomatoes,2008,2008,hg/ha,4106019,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,388,Tomatoes,2009,2009,hg/ha,4075117,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,388,Tomatoes,2010,2010,hg/ha,4116129,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,388,Tomatoes,2011,2011,hg/ha,4157407,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,388,Tomatoes,2012,2012,hg/ha,4068627,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,388,Tomatoes,2013,2013,hg/ha,4140909,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,388,Tomatoes,2014,2014,hg/ha,4245690,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,388,Tomatoes,2015,2015,hg/ha,4189655,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,388,Tomatoes,2016,2016,hg/ha,4161897,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,388,Tomatoes,2017,2017,hg/ha,3669871,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,388,Tomatoes,2018,2018,hg/ha,3635489,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,388,Tomatoes,2019,2019,hg/ha,3540291,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,388,Tomatoes,2020,2020,hg/ha,3456825,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,97,Triticale,1985,1985,hg/ha,50000,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,97,Triticale,1986,1986,hg/ha,50000,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,97,Triticale,1987,1987,hg/ha,50000,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,97,Triticale,1988,1988,hg/ha,58000,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,97,Triticale,1989,1989,hg/ha,52002,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,97,Triticale,1990,1990,hg/ha,56522,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,97,Triticale,1991,1991,hg/ha,52727,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,97,Triticale,1992,1992,hg/ha,45953,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,97,Triticale,1993,1993,hg/ha,46951,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,97,Triticale,1994,1994,hg/ha,55000,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,97,Triticale,1995,1995,hg/ha,60000,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,97,Triticale,1996,1996,hg/ha,58571,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,97,Triticale,1997,1997,hg/ha,52439,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,97,Triticale,1998,1998,hg/ha,54808,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,97,Triticale,1999,1999,hg/ha,62121,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,97,Triticale,2000,2000,hg/ha,61538,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,97,Triticale,2001,2001,hg/ha,46712,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,97,Triticale,2002,2002,hg/ha,46429,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,97,Triticale,2003,2003,hg/ha,41623,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,97,Triticale,2004,2004,hg/ha,40921,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,97,Triticale,2005,2005,hg/ha,41984,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,97,Triticale,2006,2006,hg/ha,43050,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,97,Triticale,2007,2007,hg/ha,38235,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,97,Triticale,2008,2008,hg/ha,47007,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,97,Triticale,2009,2009,hg/ha,40625,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,97,Triticale,2010,2010,hg/ha,41176,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,97,Triticale,2011,2011,hg/ha,40000,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,97,Triticale,2012,2012,hg/ha,37692,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,97,Triticale,2013,2013,hg/ha,37500,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,97,Triticale,2014,2014,hg/ha,46272,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,97,Triticale,2015,2015,hg/ha,47879,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,97,Triticale,2016,2016,hg/ha,38828,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,97,Triticale,2017,2017,hg/ha,43901,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,97,Triticale,2018,2018,hg/ha,41253,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,97,Triticale,2019,2019,hg/ha,44716,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,97,Triticale,2020,2020,hg/ha,34184,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,463,"Vegetables, fresh nes",1961,1961,hg/ha,270104,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,463,"Vegetables, fresh nes",1962,1962,hg/ha,270144,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,463,"Vegetables, fresh nes",1963,1963,hg/ha,270186,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,463,"Vegetables, fresh nes",1964,1964,hg/ha,270199,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,463,"Vegetables, fresh nes",1965,1965,hg/ha,270163,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,463,"Vegetables, fresh nes",1966,1966,hg/ha,270293,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,463,"Vegetables, fresh nes",1967,1967,hg/ha,270281,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,463,"Vegetables, fresh nes",1968,1968,hg/ha,270353,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,463,"Vegetables, fresh nes",1969,1969,hg/ha,270355,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,463,"Vegetables, fresh nes",1970,1970,hg/ha,270342,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,463,"Vegetables, fresh nes",1971,1971,hg/ha,270344,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,463,"Vegetables, fresh nes",1972,1972,hg/ha,351266,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,463,"Vegetables, fresh nes",1973,1973,hg/ha,350909,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,463,"Vegetables, fresh nes",1974,1974,hg/ha,352515,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,463,"Vegetables, fresh nes",1975,1975,hg/ha,354688,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,463,"Vegetables, fresh nes",1976,1976,hg/ha,348970,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,463,"Vegetables, fresh nes",1977,1977,hg/ha,355909,Fc,Calculated data
QCL,Crops and livestock products,229,United Kingdom of Great Britain and Northern Ireland,5419,Yield,463,"Vegetables, fresh nes",1978,1978,hg/ha,356990,Fc,Calculated data
